analysis_id,source,source_type,analyst,source_date,adp_basis,season,position,adp_position_rank,player_name_source,player_name_normalized,nfl_team,factor,factor_group,factor_kind,league_average_reference,response,color,color_points,counts_toward_score,extraction_confidence,extraction_method
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Rank in Team Targets,situational,binary_vs_avg,1.43,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,In-line %,situational,binary_vs_avg,39.0%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,18,Brenton Strange,Brenton Strange,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Rank in Team Targets,situational,binary_vs_avg,1.43,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,19,Hunter Henry,Hunter Henry,,Injury/Age Concerns?,classification,injury,MC/SC/C,Some Concern,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,In-line %,situational,binary_vs_avg,39.0%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,20,Juwan Johnson,Juwan Johnson,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Targets,volume,binary_vs_avg,137.67,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Receptions,volume,binary_vs_avg,97.02,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Rank in Team Targets,situational,binary_vs_avg,1.43,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Route Participation,situational,binary_vs_avg,79.8%,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,In-line %,situational,binary_vs_avg,39.0%,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,21,Kenyon Sadiq,Kenyon Sadiq,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Targets,volume,binary_vs_avg,137.67,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Receptions,volume,binary_vs_avg,97.02,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Route Participation,situational,binary_vs_avg,79.8%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,In-line %,situational,binary_vs_avg,39.0%,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,22,Dalton Schultz,Dalton Schultz,,Injury/Age Concerns?,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Targets,volume,binary_vs_avg,137.67,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Receptions,volume,binary_vs_avg,97.02,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Touchdowns,volume,binary_vs_avg,9.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Offensive Rank in PPG,situational,binary_vs_avg,11.78,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Quarterbacks Rank in QBR,situational,binary_vs_avg,9.70,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Rank in Team Pass Attempts,situational,binary_vs_avg,11.81,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Rank in Team Targets,situational,binary_vs_avg,1.43,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Rank in Receiving Touchdown,situational,binary_vs_avg,1.38,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Route Participation,situational,binary_vs_avg,79.8%,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,In-line %,situational,binary_vs_avg,39.0%,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Rank in Yards per Route Run,situational,binary_vs_avg,5.14,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
TE_FACTOR_GRID_2026,"Analyst colour-coded TE factor grid (screenshots, 5 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,TE,23,TJ Hockenson,T.J. Hockenson,,Injury/Age Concerns?,classification,injury,MC/SC/C,Some Concern,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
